,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,gene_name
202,ENSG00000137965,,,,,,,0.00990695110952,,2.36247201888e-06,,,,1.69709263531e-05,IFI44
203,ENSG00000138326,,,,,0.000148944211435,,,,6.9043082772399996e-06,0.00154994838017,,2.20584036694e-05,,RPS24
204,ENSG00000139266,,,,,,,0.00168757687068,,,,,,1.92777626094e-06,MARCH9
205,ENSG00000139428,,,,,,,0.00161722912751,0.00692571307045,,,,,1.04930150739e-08,MMAB
206,ENSG00000139433,,,,,,,,,,,,,2.66053999677e-06,GLTP
207,ENSG00000139436,,,,,,,0.0012762623265199999,0.0016496458406400002,,,,,9.619497430280001e-07,GIT2
208,ENSG00000139531,,,,,,,,,,,,,1.46285316924e-05,SUOX
209,ENSG00000139579,,0.00836288046008,,,,,,,8.630145486990001e-13,,,,,NABP2
210,ENSG00000139613,,4.77591550601e-15,,2.40224519123e-12,,0.0031526325577600003,1.0324860743600001e-10,8.47043510585e-12,4.869282050959997e-56,8.983127138439999e-17,1.0492287859e-12,0.00019457156504799997,1.18846982879e-21,SMARCC2
211,ENSG00000139641,5.14515817468e-05,1.7307046997900001e-12,,1.76016578927e-09,0.00432365935211,6.96992861987e-07,7.685594112890001e-27,1.56851579156e-11,4.2996420624399996e-35,1.59941103985e-16,8.36625300158e-09,3.2667538040300005e-07,2.8314221912e-24,ESYT1
212,ENSG00000139645,,,,,,,,,8.630145486990001e-13,0.00212850173027,,,,ANKRD52
213,ENSG00000140675,,,,,,,1.98374410905e-05,0.00146077624281,,,,,3.7817209924e-06,SLC5A2
214,ENSG00000140682,,,,0.00047129188051699995,,,,,,0.000161843721485,2.4006621010000002e-05,,,TGFB1I1
215,ENSG00000140688,,,,,,,9.53233792323e-05,,7.47789359608e-14,0.0001113302194,,,3.08407994351e-06,C16orf58
216,ENSG00000140691,5.2340799009699994e-08,3.97429372695e-16,1.1835220218800001e-07,4.5763977437e-13,1.30275552294e-07,3.62900165108e-05,1.4196601103600002e-45,8.39852423493e-22,4.661781439669998e-56,2.7146258974899998e-24,5.56476169429e-16,1.3466406940700002e-12,4.91363601847e-63,ARMC5
217,ENSG00000141569,,7.95377796262e-05,,,,,,6.30965461271e-05,2.31994380719e-11,0.0017875194813599996,0.001025703696,,9.80266610423e-05,TRIM65
218,ENSG00000142227,,,,,,,,0.000634916410043,,,,,,EMP3
219,ENSG00000142677,,0.00823198885526,,,,,,,,,,,,IL22RA1
220,ENSG00000142864,,0.000109023954642,,,,,,,0.00107581050403,1.97206160114e-05,0.00442060293524,,,SERBP1
221,ENSG00000142892,,,,,,,,0.0016043065632,,,,,0.000138423341989,PIGK
222,ENSG00000143486,,,,,,,,,5.8491472229e-06,,,,,EIF2D
223,ENSG00000144802,,,,,0.00467346580004,,8.026133405199999e-07,6.50329301464e-06,3.24420416637e-08,0.00661308626358,,0.00162801709882,7.07744996815e-13,NFKBIZ
224,ENSG00000145901,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.006845121377840001,1.0,1.0,1.0,TNIP1
225,ENSG00000145907,,,,,,,,,,,,0.00019391318890900005,,G3BP1
226,ENSG00000146425,,,,,,,1.94484853255e-05,,,,,,8.66135003707e-05,DYNLT1
227,ENSG00000148572,,,,,0.007422628048839999,,,,0.00022449846813099998,,,0.0007502632876960001,,NRBF2
228,ENSG00000148606,,,,,0.000148944211435,,,,6.9043082772399996e-06,0.00154994838017,,2.20584036694e-05,,POLR3A
229,ENSG00000148660,,,,,,,4.65981603563e-82,7.998947306919996e-61,4.101729547889999e-31,,,,2.4632712596999985e-144,CAMK2G
230,ENSG00000149016,,,,,,,,,,,,,0.00310631556302,TUT1
231,ENSG00000149289,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,ZC3H12C
232,ENSG00000149308,,,,,,,,,,,,0.009561226711319998,,NPAT
233,ENSG00000149311,,,,,,,,,,,,0.009561226711319998,,ATM
234,ENSG00000149480,,,,,,,,,,0.000164051368849,0.000977361671973,,0.00310631556302,MTA2
235,ENSG00000149499,,,,,,,,,,0.000164051368849,0.000977361671973,,,EML3
236,ENSG00000149781,,,,,0.00413055752327,,7.90999642429e-05,0.0007295897987850001,1.24146760127e-07,,,0.000260016991825,5.00295762171e-05,FERMT3
237,ENSG00000150907,,0.00142032098274,0.005508313030770001,4.96074035354e-06,,,,,,0.00716013690007,7.815611821679999e-12,,0.00226432718805,FOXO1
238,ENSG00000151006,,,,,,,0.009905137552629999,8.51322011456e-05,,,,,1.3540528571e-07,PRSS53
239,ENSG00000151414,,0.00031600768809099996,,,,,,,,0.0036749638991899996,,,,NEK7
240,ENSG00000151715,,,,0.00027905617986299995,,,,3.0862499920399997e-10,,,0.00045173914343699995,,3.73416784661e-11,TMEM45B
241,ENSG00000153066,,,,,,,0.00433457918944,0.006380343632810001,,,,,4.04811287813e-07,TXNDC11
242,ENSG00000154822,,,,,,,1.59611925433e-07,9.95505559695e-09,1.44108811999e-16,,,,5.5064731706599994e-21,PLCL2
243,ENSG00000155849,,,,,3.96279549954e-07,3.84738078268e-06,2.09415259831e-17,1.0488441697000001e-11,1.0,,,9.88042754672e-11,1.8214712009599997e-25,ELMO1
244,ENSG00000156110,,,,,0.007817732086050001,,0.0017308729471800005,,,0.008965140941639999,,0.008431011863300001,0.0014645497966899999,ADK
245,ENSG00000156671,,0.0004954756085000001,,,2.76751607275e-05,,3.29264979966e-10,2.90321039549e-07,,6.2025978631599995e-06,0.0018713810512200001,2.31218367462e-06,1.68780924286e-20,SAMD8
246,ENSG00000156858,,0.00955323038321,,,,,,,0.00092888812132,,,,0.0068426442574600005,PRR14
247,ENSG00000156860,,0.00955323038321,,,,,,,0.00092888812132,,,,0.0068426442574600005,FBRS
248,ENSG00000156873,,2.2626741479e-05,,0.000758543004202,,,,,1.4169797604e-06,3.58982028469e-08,1.45700143291e-05,,,PHKG2
249,ENSG00000158055,,,0.0015821596752899998,6.18683249009e-05,,,,,,0.00700106845842,0.000611277026756,,,GRHL3
250,ENSG00000158470,,,,,,,,,,,,0.00218019123266,0.00783741350995,B4GALT5
251,ENSG00000158480,,,,,0.00122559170433,,,0.00315191761803,3.6322596141400003e-06,,,6.55385847554e-05,0.00043040802237399997,SPATA2
252,ENSG00000159216,,2.03447236588e-08,0.0022572401788600004,3.37645633891e-05,,,4.403530301349999e-09,1.09484152588e-08,,2.73275361072e-11,3.27541075716e-10,,2.78980449285e-17,RUNX1
253,ENSG00000159228,,,,,,,,,,0.000249201458693,,,,CBR1
254,ENSG00000161179,1.0,1.0,1.0,7.91392825531e-06,3.56684481504e-11,9.996613115549999e-09,1.0,3.84793523939e-06,1.2601368848099999e-11,1.0,4.26866873463e-05,6.65572616216e-25,6.22320062603e-07,YDJC
255,ENSG00000161526,,,,,,,,,,0.00016801861744199998,0.00263234636015,,,SAP30BP
256,ENSG00000161533,,1.32129717669e-05,,,0.0008941880930639998,0.0059738746584,,0.00023703727266799997,8.62245218063e-05,3.5217207306699996e-08,0.0018059739465499998,6.85224539726e-05,0.000760302733628,ACOX1
257,ENSG00000161542,,,,,,,0.00010942182227500001,0.00345626793259,9.581603804299999e-05,,,,2.7110874661599998e-08,PRPSAP1
258,ENSG00000161547,,,,,,,,,,,,,0.000147990611371,SRSF2
259,ENSG00000161618,,,,,,,,,0.00599134910594,,,,,ALDH16A1
260,ENSG00000161638,,,,,,,,,,,,,0.00217005661687,ITGA5
261,ENSG00000161847,,,,,,,,,1.37588073862e-07,0.00058200176473,0.00260244712031,,0.00859905024414,RAVER1
262,ENSG00000162222,,,,,,,,,,,0.00122888749029,,,TTC9C
263,ENSG00000162302,0.003998180537360001,1.68560817987e-17,0.00402932927562,2.0445103783900002e-10,,,,,3.14738736156e-05,1.78933095318e-14,1.0283772536100001e-09,0.0059920716119300005,,RPS6KA4
264,ENSG00000162613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,FUBP1
265,ENSG00000162616,,2.03228418599e-12,,6.69203974691e-09,,0.0008858677218230002,1.65169824258e-10,1.51830991723e-07,1.59024313793e-46,4.23642446698e-15,5.19157219787e-08,1.55983383739e-05,7.14645447377e-19,DNAJB4
266,ENSG00000162889,,0.000743408647107,,5.2950833256800005e-06,,,,,,0.00146923175063,2.2437559044e-06,,,MAPKAPK2
267,ENSG00000162894,,,,,,,,,,,,,0.000744192200753,FCMR
268,ENSG00000162924,,,,,,,,,4.23549203049e-18,,,,,REL
269,ENSG00000162927,,,,,,,,,,,3.57913502752e-05,,,PUS10
270,ENSG00000162928,,,,,,,,,,,3.57913502752e-05,,,PEX13
271,ENSG00000164307,,0.00140784526863,,0.00792313903482,,,,,,0.00015526113629799998,0.00051626017911,,,ERAP1
272,ENSG00000164308,,1.66867621011e-06,,1.28169519392e-05,,,,,,1.35293321604e-08,1.39371771162e-06,,,ERAP2
273,ENSG00000164402,,,,,,,,,0.00016023871501199999,,,,,SEPT8
274,ENSG00000164403,,,,,,,,,0.000280161958961,,,,,SHROOM1
275,ENSG00000164442,,,,,,,5.34358312523e-06,0.00984636514723,,,,,5.50885428065e-11,CITED2
276,ENSG00000164542,,,,,,,,,,,,0.00112231808873,0.009602318162379999,KIAA0895
277,ENSG00000164587,,,,,0.000365012609017,,1.45719858366e-05,0.0006751575728390001,0.0004314278324719999,,,5.3743704508500004e-08,7.37620372748e-08,RPS14
278,ENSG00000164674,,,,,,,1.8878883014e-23,1.3517386394799998e-10,,,,,6.41940142245e-17,SYTL3
279,ENSG00000164691,,,,,1.97796366875e-19,2.9976164953e-14,1.19733495525e-08,1.47350465326e-16,1.65088970423e-14,,,1.5062255134199999e-34,3.89397806223e-23,TAGAP
280,ENSG00000165264,,,,,,,0.00104685047756,0.000517825196287,0.0011084334771900002,,0.00031090635336,,2.6288018912999998e-08,NDUFB6
281,ENSG00000165637,2.81139888606e-05,1.12004455374e-17,1.16120677062e-05,1.8778893156600002e-07,,,2.66706738508e-08,0.0013152941356899999,,6.6824724241e-21,5.343089146870001e-13,,2.91751658237e-14,VDAC2
282,ENSG00000165644,,0.000560643682277,,,,,1.58057264867e-07,6.41381670039e-05,,9.978747077230001e-06,0.0008047833335260001,,2.15046324252e-15,COMTD1
283,ENSG00000165685,,,,,,,,,,,0.00244891713476,,,TMEM52B
284,ENSG00000166845,,0.004832582069659999,,,,,,,1.37642833258e-06,0.000528461838822,0.006535193583020001,4.96114175136e-05,,C18orf54
285,ENSG00000166881,,,,,,,,,,,,,0.0008875494723769998,NEMP1
286,ENSG00000166886,,,,,,,,,,,,,0.00010101410613200003,NAB2
287,ENSG00000166888,,,,,,,,,,,0.000379614114798,,0.00036426744319899995,STAT6
288,ENSG00000166986,,,,,,,0.0014814507991,0.0011909763006099998,,,,,0.00017476935690000005,MARS
289,ENSG00000166987,,,,,,,0.0014814507991,,,,,,0.00017476935690000005,MBD6
290,ENSG00000167394,2.63101356444e-05,6.528745693e-17,7.769990098999999e-06,4.3589957009499985e-09,3.25894265923e-14,1.34790693592e-07,5.27785505138e-10,8.51322011456e-05,1.10285126734e-29,8.39711755667e-20,9.886893944019999e-16,1.56726405522e-16,1.63866032315e-10,ZNF668
291,ENSG00000167395,2.63101356444e-05,6.528745693e-17,7.769990098999999e-06,4.3589957009499985e-09,3.25894265923e-14,1.34790693592e-07,5.27785505138e-10,8.51322011456e-05,1.10285126734e-29,8.39711755667e-20,9.886893944019999e-16,1.56726405522e-16,1.63866032315e-10,ZNF646
292,ENSG00000167397,,1.71384493958e-07,0.00014722018260299998,6.30288559772e-05,1.39151438084e-06,3.626428712130001e-10,0.009905137552629999,8.51322011456e-05,6.483964060980001e-17,4.88360638231e-08,2.56674831664e-06,8.569390916390001e-13,1.3540528571e-07,VKORC1
293,ENSG00000167770,,,,,,,,,,,,,0.0016591966733900002,OTUB1
294,ENSG00000167880,,1.45704491238e-05,,,,,,,,3.5043099545099985e-24,0.0009570892440510002,,,EVPL
295,ENSG00000167881,,3.81515198398e-05,,5.416040341260001e-09,,,,,0.0047917193701200005,0.0085487413528,6.28410863204e-10,,,SRP68
296,ENSG00000167925,,,,,,,0.00025611900596900005,,,,,,0.000284456837167,GHDC
297,ENSG00000168003,,,,,,,,,,,,,0.0008139065951339999,SLC3A2
298,ENSG00000168071,,,,,1.0,1.0,1.0,9.71148828163e-08,1.52028087799e-20,,,0.0059920716119300005,7.43467960987e-08,CCDC88B
299,ENSG00000168439,,,,,0.00413055752327,,5.09426515777e-05,0.0007295897987850001,1.24146760127e-07,,,0.000260016991825,1.83441609304e-05,STIP1
300,ENSG00000168610,,,,,9.01314870784e-12,0.000642213880288,6.662802912019997e-26,1.9043558898099996e-28,3.835979350239997e-52,0.00440607230585,,2.20105383134e-14,6.1061628414699996e-33,STAT3
301,ENSG00000169504,,,,,,,,,,0.0042479946503,,,,CLIC4
302,ENSG00000169508,,,,,6.39778611493e-07,,,,4.284464007799997e-72,,,1.45656565036e-07,,GPR183
303,ENSG00000169926,0.00271578367742,,,,,,7.80995596087e-07,1.83487644112e-06,4.58829668906e-05,6.32969868772e-06,,,7.19014038993e-13,KLF13
304,ENSG00000170044,,,,,1.46507288674e-12,1.0894430397399999e-08,,,,,,,,ZPLD1
305,ENSG00000170325,,,,,,,,0.005462605563920001,,,,,1.81558445686e-05,PRDM10
306,ENSG00000170340,,,,,,,,,2.5639864523999996e-26,,,,,B3GNT2
307,ENSG00000170515,,,,,,,0.00144618016825,0.00784759926834,,,,,0.000147415505799,PA2G4
308,ENSG00000170581,1.0,8.27191332523e-07,1.0,1.0,1.0,1.0,1.0,7.84437186823e-15,5.95946371325e-14,5.65217249496e-10,1.0,0.00203378241663,4.14685749985e-11,STAT2
309,ENSG00000171219,,,,,,,,,,0.00793521505674,0.00197327457246,,,CDC42BPG
310,ENSG00000171490,,,,,,,,,,,,,0.00020051197054,RSL1D1
311,ENSG00000171862,,0.000241405319946,,3.45409437473e-05,,,2.89727828987e-05,6.557604630809999e-12,9.38171320212e-55,1.43796804564e-06,5.02018297787e-07,,7.14446192438e-19,PTEN
312,ENSG00000172977,,,,,,,,,,,,,5.79554010434e-05,KAT5
313,ENSG00000173064,,0.009796349641469998,,,8.34234866596e-05,4.4279264150799997e-07,1.41755082652e-06,6.10220618098e-06,7.34044163764e-15,2.9710900024e-05,5.94437151672e-05,1.14308177276e-11,1.81749605706e-11,HECTD4
314,ENSG00000173113,,0.00112320881249,0.00402932927562,0.0011912924636199999,,,,9.71148828163e-08,1.52028087799e-20,0.00477725766894,1.0283772536100001e-09,,7.43467960987e-08,TRMT112
315,ENSG00000173153,,1.6399867220399998e-07,0.00402932927562,0.0011912924636199999,1.78295270475e-06,0.00182056221273,2.06590232209e-06,9.71148828163e-08,3.18170924848e-25,4.6705340487299996e-07,1.0283772536100001e-09,6.495488423780001e-10,6.31259956446e-11,ESRRA
316,ENSG00000173163,,,,,,,,,2.41017290972e-24,,,,,COMMD1
317,ENSG00000173214,,3.19693060624e-13,,0.000131512921664,,,,,1.67946062174e-09,8.61478941884e-14,1.03034208525e-06,,2.21416098704e-05,MFSD4B
318,ENSG00000173221,,,,,,,,,,,,0.0029948863146,,GLRX
319,ENSG00000173264,1.0,1.0,1.0,1.0,0.00788151483231,1.0,1.0,1.0,5.2974853823399994e-09,1.0,1.0,1.0,1.0,GPR137
320,ENSG00000173391,,,,,,,,,,,0.00244891713476,,,OLR1
321,ENSG00000173457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PPP1R14B
322,ENSG00000173875,,,,,,,,0.000108196901095,,,,,8.50033966971e-06,ZNF791
323,ENSG00000174136,,,,,,,,,,,,0.00966480294893,,RGMB
324,ENSG00000174456,,,,,,,4.35809274993e-05,,,,,,1.85777010945e-07,C12orf76
325,ENSG00000175197,,,,,,,0.0014814507991,,,,,,0.00017476935690000005,DDIT3
326,ENSG00000175334,,,,,,,5.2664858353099995e-06,0.00014451850510600002,,,,,1.18043910154e-11,BANF1
327,ENSG00000175354,,,,,1.0282901931100001e-08,,,,1.06751014433e-12,2.17190466881e-09,,1.5095284300999997e-11,,PTPN2
328,ENSG00000175376,,,,,,,5.2664858353099995e-06,0.00014451850510600002,,,,,1.18043910154e-11,EIF1AD
329,ENSG00000175467,,,,,,,0.000171790330107,,,,,,8.496203829360001e-06,SART1
330,ENSG00000175643,,0.0031832031215399998,,,3.90757627122e-05,0.00555087208862,0.000561382513596,,,0.00023757946887900002,,3.7147194373800003e-09,,RMI2
331,ENSG00000176422,0.00927057003214,1.12256828486e-09,0.000405271578411,4.50314064408e-10,1.10629028673e-09,1.0267037947e-12,1.41556954193e-20,1.12282444251e-18,3.9474705231699985e-34,1.32341032426e-11,1.45732901461e-11,2.15851217448e-19,1.6598733544799993e-29,SPRYD4
332,ENSG00000177469,,6.16789025131e-05,,,,,,,,0.000112253248826,,,,CAVIN1
333,ENSG00000177556,,0.005897455158449999,,,0.0030457049647,,,,0.00662544079285,,,0.00015793476444299999,,ATOX1
334,ENSG00000177888,,,,,,,,,,,,,0.000132955025858,ZBTB41
335,ENSG00000178105,,,,,,,,,,,0.00910860773849,0.000883499511776,,DDX10
336,ENSG00000179295,,1.96619317925e-05,,9.65660091864e-06,1.25815555857e-06,0.0011904038476500001,2.75087630983e-05,3.24293513942e-06,0.000773384984874,5.23465086402e-05,9.93476765376e-07,8.406342987829999e-13,1.41003925259e-13,PTPN11
337,ENSG00000180488,,,,,,,0.00031181748805199995,6.23555670859e-10,,,,,4.4465023787800006e-14,MIGA1
338,ENSG00000180901,,,,,,,,,,,,,0.0015122582392299998,KCTD2
339,ENSG00000181038,,,,,,,,0.00020984736968599998,,,,,4.77931206155e-05,METTL23
340,ENSG00000181852,,0.00836288046008,,,,,,,8.630145486990001e-13,,,,,RNF41
341,ENSG00000181915,,1.8522818565999998e-07,,0.00012067152775,,,,,1.3346277013e-09,2.67945331409e-06,0.00336344347679,0.007644337716579999,,ADO
342,ENSG00000182108,0.008007761589800001,3.09259577425e-08,,1.93049130171e-06,,,0.00113349094772,1.68604781653e-07,,2.89013343231e-10,8.95706670376e-09,,1.31712186334e-11,DEXI
343,ENSG00000182473,,1.22372341617e-05,,,,,,,,1.17105823657e-08,0.00233482423866,0.003992841957199999,,EXOC7
344,ENSG00000182568,,,,,7.06229109016e-20,6.50966254395e-06,7.36027109141e-43,2.5298819458699996e-27,,,,6.27678027497e-25,1.5042163808099996e-58,SATB1
345,ENSG00000182687,,,,0.004348287988,,,,,0.0047917193701200005,,,,,GALR2
346,ENSG00000182795,,0.00435505812315,,,,,,,,,,,,C1orf116
347,ENSG00000183597,,,,,,,,,,0.0035043439181499996,,,,TANGO2
348,ENSG00000184602,,0.0027750383391500003,,,,,,,,0.0012133548377599999,,,0.004957802697810001,SNN
349,ENSG00000184719,,,,,,,,0.000577147133711,,,,,4.8082275354999996e-05,RNLS
350,ENSG00000185009,,,,,,,0.0017308729471800005,,,,,,0.00396157148147,AP3M1
351,ENSG00000185262,,,,0.00560069218612,,,,,4.20824406785e-07,,0.0016795040362599998,,,UBALD2
352,ENSG00000185278,,,,,,,,,,,,,0.0014543316107299999,ZBTB37
353,ENSG00000185338,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,SOCS1
354,ENSG00000185651,7.10943947548e-05,1.0,1.0,0.0025131957181,3.56684481504e-11,9.996613115549999e-09,1.0,3.84793523939e-06,1.2601368848099999e-11,1.67286013745e-08,7.33769221488e-08,6.65572616216e-25,6.22320062603e-07,UBE2L3
355,ENSG00000185664,,,,,,,1.14745420629e-05,0.0018328481311199998,,,,,1.11829756104e-08,PMEL
356,ENSG00000185917,,,,,,,,,,0.000249201458693,,,,SETD4
357,ENSG00000185947,,4.07264635469e-05,0.000140499975708,,1.25775515864e-06,0.00101641179047,6.925690443549998e-14,1.73541074061e-15,1.82242215004e-30,1.9081039553099997e-08,3.2315586943e-07,2.06617289745e-10,8.06739289234e-34,ZNF267
358,ENSG00000186298,,,,,,,0.00519495892042,1.11677154263e-05,,,,,7.721954199010003e-10,PPP1CC
359,ENSG00000187037,,,,,,,,,0.000500637212655,,,,,GPR141
360,ENSG00000188033,,,,,,,,0.000108196901095,,,,,8.50033966971e-06,ZNF490
361,ENSG00000188878,,0.00147512427704,,,,,,,,0.00205806066906,,,,FBF1
362,ENSG00000196072,,,,,,,,,0.0037332773975399997,,,,,BLOC1S2
363,ENSG00000196118,,2.2626741479e-05,,0.000758543004202,,,,0.00621794300471,5.01700900787e-06,3.58982028469e-08,1.45700143291e-05,,0.00958399377323,CCDC189
364,ENSG00000196396,,,,,,,0.000278300078433,,,,,,6.69959811984e-07,PTPN1
365,ENSG00000196405,,,,,,,,,,,,,0.0054676725000400005,EVL
366,ENSG00000196510,,,,,,,1.60240375139e-09,0.000191172321351,,,,,5.3642568369999996e-17,ANAPC7
367,ENSG00000196531,,,,,,,7.24333975262e-05,,,,,,0.00950871560118,NACA
368,ENSG00000196628,,,,,0.0004843901070530001,,,,2.32232399912e-22,,,6.71774667424e-07,,TCF4
369,ENSG00000196743,,0.0092696400921,,,,0.007694764463109998,,,,,,0.0041605737669200005,0.0048233928506899995,GM2A
370,ENSG00000196850,,,,,,,0.00011351451939799999,8.980387481439998e-08,,,,,3.2808468779700013e-13,PPTC7
371,ENSG00000197302,,,,,,,,0.0012928195762,0.009353378230129999,,,,0.000606719344518,ZNF720
372,ENSG00000197442,,,,,,,0.0053355296427899995,,0.00131581360748,,,,0.001243493889,MAP3K5
373,ENSG00000197498,,,,,,,0.0033824023573200005,,,,,,0.0033737284095100004,RPF2
374,ENSG00000197579,1.5348342582e-05,3.7786180462199995e-12,,2.38861050666e-07,,,8.35918730526e-09,1.78359841151e-05,8.915450693810001e-14,1.3625155401e-12,6.966512783189999e-06,,1.36355439646e-09,TOPORS
375,ENSG00000197635,,,,,,,,,2.28581797198e-06,,,,,DPP4
376,ENSG00000197728,,,,,,,3.7753905914699996e-11,1.8583871694200002e-09,,,,,3.54941601898e-19,RPS26
377,ENSG00000197818,,,,,,,0.000529571404033,,,,,,0.000473187137377,SLC9A8
378,ENSG00000198018,,,,,,,,,,0.0030232658150900005,,,,ENTPD7
379,ENSG00000198270,,1.13097920151e-05,,2.2728023617700002e-08,0.0002387628621760001,,,0.000343480883119,2.8621621504400007e-12,8.20120223602e-09,8.211304603739997e-10,2.0765382285499998e-07,1.42708228722e-05,TMEM116
380,ENSG00000198324,,,,,,,,,,,,0.0014318766567099999,,PHETA1
381,ENSG00000203724,,0.00239447151297,,4.59405055385e-05,,,,,,0.0007844549792260003,1.15574419611e-08,,,C1orf53
382,ENSG00000204381,,,,,0.0015715394515000002,,,,,,,2.59483473932e-05,,LAYN
383,ENSG00000204673,,,,,,,5.17499170696e-07,,,,,,1.21938560813e-08,AKT1S1
384,ENSG00000204842,,0.006866189470930001,,1.05638142898e-05,0.000554910966526,,0.000483342559575,9.040958836249999e-09,,0.00275976171064,8.75548182525e-05,4.77274195453e-06,1.47185529325e-11,ATXN2
385,ENSG00000204852,,,,,,,0.0035095373253800004,,,,,,0.0032410270524600004,TCTN1
386,ENSG00000204856,,,,,,,1.14364560364e-06,1.45753946843e-05,,,,,9.24976544399e-14,FAM216A
387,ENSG00000205089,,,,,,,,,2.1013627624099998e-23,,,,,CCNI2
388,ENSG00000205323,,,,,,,2.14928818313e-06,0.007978634956,,,,,2.87953845832e-07,SARNP
389,ENSG00000213047,1.0,1.0,1.0,0.001124002479,3.7734179233400004e-06,1.0,1.0,1.0,1.0,1.0,1.18549181942e-05,6.01710388191e-05,1.0,DENND1B
390,ENSG00000213339,,,,3.2365331808e-11,,,1.02891166553e-07,4.46456527459e-08,0.00042381675149700003,0.00537130580406,2.43302590544e-16,,5.0571775537700005e-15,QTRT1
391,ENSG00000213341,,,,,,,,0.0005199805056769999,0.00290283688052,,,0.00597732720765,4.40417229003e-06,CHUK
392,ENSG00000214753,,,,,,,,,,,0.00122888749029,,,HNRNPUL2
393,ENSG00000220201,,0.00717328007847,,,,,,,,0.0026292672123099997,,0.000330122287487,,ZGLP1
394,ENSG00000222047,,3.614273700199999e-13,0.0018879299945599999,9.12664559917e-07,,,,,,3.96158818914e-14,3.0426885823799996e-08,,,C10orf55
395,ENSG00000227268,,0.000241405319946,,3.45409437473e-05,,,,,9.38171320212e-55,1.43796804564e-06,5.02018297787e-07,,,KLLN
396,ENSG00000229117,,0.00043782541911300003,,0.0052718513536299996,,,7.685594112890001e-27,3.97892962797e-10,1.35929309478e-11,0.00610831522092,0.00420075860706,,2.8314221912e-24,RPL41
397,ENSG00000235453,1.5348342582e-05,3.7786180462199995e-12,,2.38861050666e-07,,,8.35918730526e-09,1.78359841151e-05,8.915450693810001e-14,1.3625155401e-12,6.966512783189999e-06,,1.36355439646e-09,SMIM27
398,ENSG00000240849,0.000908495680697,0.0024817584018499996,,0.00692910725936,0.0064840950442299995,,,,,6.19260563479e-05,0.000491129303318,0.006875303140500001,,TMEM189
399,ENSG00000243207,,,,,,,0.0030989337836999998,,,,,,0.00012153325055299998,PPAN-P2RY11
400,ENSG00000244687,,0.00031280882114,,0.0016548085903599998,,,8.09449652266e-10,,,0.000823470504504,,0.00282772568404,2.58554361229e-09,UBE2V1
401,ENSG00000255439,,,,,,,0.009905137552629999,8.51322011456e-05,,,,,1.3540528571e-07,AC135050.2
402,ENSG00000257949,,,,,,,,0.00023703727266799997,,,,,0.000760302733628,TEN1
403,ENSG00000258311,,,,,,,0.0008033829228230001,5.60223289579e-07,,,,,1.3359690482000002e-10,BLOC1S1-RDH5
404,ENSG00000266094,,2.4080443612399996e-11,,1.0584929749900001e-11,,,,5.139263760470002e-13,3.90609884126e-09,3.39838554157e-13,3.97708865184e-13,,3.97351066807e-18,RASSF5
405,ENSG00000267168,,,,,,,,0.00020984736968599998,,,,,4.77931206155e-05,AC005837.2
406,ENSG00000267673,,0.00717328007847,,0.0075031925971,,,,,2.74362082648e-05,0.0026292672123099997,0.000529656139524,0.000330122287487,,FDX2
407,ENSG00000272047,,,,,,,1.07362081155e-05,,,,,,6.35547730452e-10,GTF2H5
408,ENSG00000279968,,,,,,,9.34254018211e-06,,,,,,8.33129109055e-08,GVQW2
409,ENSG00000283782,,,,,,,,,0.0033146836158899997,,,,,AC116366.3
410,ENSG00000284906,,,,,,,,0.0053219901111899994,,,,,1.09440181477e-05,AC091057.6
411,ENSG00000285077,,,,,,,,0.0053219901111899994,,,,,1.09440181477e-05,ARHGAP11B
