,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,gene_name
110,ENSG00000161328,,,,,,,,,5.287712848989997e-13,,,,,LRRC56
111,ENSG00000161405,,,,,1.3064602643200001e-08,5.05180471774e-10,2.34792586744e-17,1.0193005924200001e-14,8.893208814119992e-128,,,5.11665687805e-15,3.26970482512e-24,IKZF3
112,ENSG00000161513,,,,,,,,,7.40244371247e-06,,,,,FDXR
113,ENSG00000161526,,,,,,,2.47643652716e-06,0.005626573172590001,,,,,1.24545849547e-07,SAP30BP
114,ENSG00000161547,,,,,,,,,,,,,0.00046423104702999997,SRSF2
115,ENSG00000163389,1.0,0.00358974480784,1.0,0.00036277424588300017,1.0,0.00808233548943,1.81322332858e-13,2.70515695808e-13,1.0,0.0029780550910799997,2.54850336488e-06,1.0,1.04780994452e-21,POGLUT1
116,ENSG00000163428,,,,,,,,1.23385797038e-06,,,,,1.9314872383200004e-12,LRRC58
117,ENSG00000163945,,,,,,,,,,,,,0.00123977604449,UVSSA
118,ENSG00000164037,,,,,,,6.264334256559999e-57,2.6704014995999997e-33,,,,,1.49806669705e-83,SLC9B1
119,ENSG00000164038,,,,,1.30777691601e-05,,,2.15791858898e-10,0.0032411079183299997,,,2.1740640466999996e-09,1.3738294666600001e-14,SLC9B2
120,ENSG00000164039,,,,,0.00125696673693,,,0.00129542014645,,,,0.00041145212275599995,8.57043559684e-07,BDH2
121,ENSG00000164587,,,,,,,0.00045771843470199995,0.0006751575728390001,,,,,7.37620372748e-08,RPS14
122,ENSG00000165055,,,,,,,,0.00524464110459,,,,,0.00016802711079600002,METTL2B
123,ENSG00000167173,,0.00110850071043,,0.0069921683114499995,,,3.38354659939e-05,0.000153799249309,,1.23967405896e-05,,,9.771915150119999e-08,C15orf39
124,ENSG00000167861,,,0.008273312695020001,0.00048811516671499994,,,0.0042321934376700005,,,,3.550803602740001e-06,,4.8804800244800005e-06,HID1
125,ENSG00000167862,,,,,,,,,0.00279807431741,,,,,MRPL58
126,ENSG00000167863,3.6294870124900004e-08,3.4590959033299997e-09,,0.00024452206184400003,,,1.6679236079e-05,1.53355811178e-05,1.1215781937e-08,7.38521615254e-15,4.12029117158e-05,,2.34240380358e-07,ATP5PD
127,ENSG00000168936,,,,,,,,,,,,,0.00595858530104,TMEM129
128,ENSG00000169020,,0.0033815943098299997,,,,,,,0.000638735357376,0.000431994373532,7.609985241699999e-05,,0.00481631234237,ATP5ME
129,ENSG00000169375,,,,,,,0.00036987347464999997,4.3611746987300005e-10,2.5496824944799997e-06,,,,2.661753577290001e-14,SIN3A
130,ENSG00000171316,,3.5073837390200002e-19,,7.102324809340001e-17,,,3.07807978948e-09,3.09531091013e-09,3.16965872588e-08,9.30459688528e-18,3.50265485412e-17,0.0008279858677939999,8.190490190749998e-19,CHD7
131,ENSG00000171992,,0.0055233429393399995,,,,,,,,0.0026986737798400003,,,,SYNPO
132,ENSG00000172057,1.0,5.49770993768e-10,1.0,6.34959248686e-07,0.0020198728061099997,1.0,0.0030668189518699997,1.0,7.32750001138e-30,2.9209568431299998e-08,9.802891578770001e-10,0.0006725470881180001,0.00297518031165,ORMDL3
133,ENSG00000173559,,,,,,,1.48872716525e-05,0.000674623743064,,,,,1.65197634595e-11,NABP1
134,ENSG00000173812,,,,,,,,,,,,,0.0025359850498699998,EIF1
135,ENSG00000173991,,,,,,,0.00818401312736,,,,,,0.0013792551771899999,TCAP
136,ENSG00000174775,,,,,,,,,5.287712848989997e-13,,0.00662835151041,,,HRAS
137,ENSG00000176142,1.0,0.00358974480784,1.0,0.00036277424588300017,1.0,0.00808233548943,1.81322332858e-13,2.70515695808e-13,1.0,0.0029780550910799997,2.54850336488e-06,1.0,1.04780994452e-21,TMEM39A
138,ENSG00000177030,,,0.00264783431087,,,,3.16184621653e-05,3.67242317858e-07,1.0040940406999999e-08,7.21310951009e-05,0.0030424331649299995,0.000172511605682,7.70822413244e-07,DEAF1
139,ENSG00000177042,,,0.00264783431087,,,,3.16184621653e-05,3.67242317858e-07,1.0040940406999999e-08,7.21310951009e-05,0.0030424331649299995,0.000172511605682,7.70822413244e-07,TMEM80
140,ENSG00000177106,,,0.00264783431087,,0.0010877066671700002,0.006289688456720001,3.16184621653e-05,3.67242317858e-07,1.0040940406999999e-08,7.21310951009e-05,0.0030424331649299995,2.27381161463e-05,7.70822413244e-07,EPS8L2
141,ENSG00000177156,,,,0.0008815892941149998,,,0.00619900560449,,3.70606272931e-06,0.00858293717682,6.56569693759e-06,,1.04252341375e-05,TALDO1
142,ENSG00000177225,,,,,,,2.52552261699e-05,,,0.006712327275470001,,,8.991577229689998e-08,GATD1
143,ENSG00000177303,,2.3523853851300002e-07,,,,,,,,3.99431353373e-07,0.00019159187542400002,,,CASKIN2
144,ENSG00000177542,,,,,,,0.00345306131776,0.00388628937073,0.007728507781359998,7.56303237157e-05,0.0014684380493800002,,5.936899777689999e-07,SLC25A22
145,ENSG00000177556,,0.005897455158449999,,,0.0030457049647,,,,,,,0.00015793476444299999,,ATOX1
146,ENSG00000177595,,0.00211514481361,,,,,0.00345306131776,0.00388628937073,0.000662107775351,0.00032384753592799994,0.0014684380493800002,,5.936899777689999e-07,PIDD1
147,ENSG00000177600,,0.00211514481361,,,,,,0.00705803106812,0.000662107775351,0.00032384753592799994,0.00361924005137,,6.56627021174e-06,RPLP2
148,ENSG00000177728,,,,0.000817891392508,,,0.00138573416248,,,,8.84798287352e-06,,0.0004484370315869999,TMEM94
149,ENSG00000177885,4.22056949675e-05,5.30240338372e-08,,1.26235112444e-05,8.65812204316e-21,5.0556913982599986e-20,5.67057571026e-05,4.0922049979899996e-11,5.9641074932099995e-34,6.2221457789e-11,2.15819403258e-07,7.02378947043e-38,3.90300661123e-12,GRB2
150,ENSG00000177951,,,,0.00601846160381,,,0.0006006149454659999,,,5.68819374394e-05,5.71610784904e-05,,4.79470766772e-05,BET1L
151,ENSG00000177963,,,,0.00601846160381,,,0.0006006149454659999,,,5.68819374394e-05,5.71610784904e-05,,4.79470766772e-05,RIC8A
152,ENSG00000178718,,8.50204990738e-14,0.00129389979368,0.000146032925289,,,,,1.89749927833e-06,1.21591229709e-17,2.8296958313299997e-07,,,RPP25
