,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,gene_name
102,ENSG00000163933,,,,,,,,,0.00214911730177,,,,,RFT1
103,ENSG00000163935,,0.000708214978638,,1.10650186946e-05,,,5.99509735991e-26,1.4638629034799999e-06,2.1201286472400002e-13,2.22583689354e-05,0.00024394182536099996,,1.56003664172e-29,SFMBT1
104,ENSG00000163938,,,,,,,1.99980911848e-07,2.40245608796e-05,0.00558098954171,,,,2.10523054491e-11,GNL3
105,ENSG00000163939,,,,,,,1.99980911848e-07,2.40245608796e-05,0.00558098954171,,,,2.10523054491e-11,PBRM1
106,ENSG00000164190,,,,,,,0.000780212273855,1.04904434153e-06,,,,,4.30492950531e-11,NIPBL
107,ENSG00000164402,,0.0013146364883599995,,,8.677969384799999e-05,0.00982435637822,,,2.01233237368e-10,0.0012902150746300007,,2.57432816853e-06,,SEPT8
108,ENSG00000164403,,,,,0.000443859212178,0.009594473367989999,,,0.000280161958961,,,1.2768147232700002e-06,,SHROOM1
109,ENSG00000164405,,,,0.00242227899975,,,1.70267891869e-18,6.047309606840001e-08,6.26389192146e-06,0.00779118501711,,,5.21769856e-21,UQCRQ
110,ENSG00000164406,,,,0.00242227899975,,,1.70267891869e-18,6.047309606840001e-08,6.26389192146e-06,,,,5.21769856e-21,LEAP2
111,ENSG00000165410,,0.0016031818630999999,,,0.00185302601928,,1.30432284394e-07,4.3277386668100008e-19,7.26017834834e-05,4.18506289998e-05,9.578777266299999e-07,3.5548135015800003e-06,4.54447151479e-19,CFL2
112,ENSG00000167925,,,,,,,0.00025611900596900005,,,,,,0.00043715948894,GHDC
113,ENSG00000168610,,4.88191415883e-08,,0.00949871818397,,0.000642213880288,6.662802912019997e-26,1.0676199722799998e-42,3.835979350239997e-52,7.82851554566e-10,2.21375777577e-05,,1.7225900382e-45,STAT3
114,ENSG00000168685,3.55911134145e-05,7.870327851339999e-21,0.00040943748683800016,3.86261464312e-23,5.976486816660002e-16,8.78006790519e-22,1.0,1.0,1.5760373865e-27,8.596132690339997e-26,8.344382863739999e-26,2.89642462457e-29,1.0,IL7R
115,ENSG00000168724,0.00300508434862,3.20808052009e-07,,5.40430326244e-05,0.0036584440195000004,,0.000111532528661,8.44305104344e-17,,6.367678663550002e-14,1.57023983435e-05,7.5094294967e-07,7.857998264330001e-12,DNAJC21
116,ENSG00000169194,,,,,1.44059177094e-10,6.88660385172e-07,,,,,,1.50442162406e-11,,IL13
117,ENSG00000169242,,,,7.60708459062e-07,,,,,,,2.22971373767e-09,,,EFNA1
118,ENSG00000170606,,,,,,,2.25177141938e-19,0.00205832165297,8.96680782513e-09,,,,8.520838459160001e-17,HSPA4
119,ENSG00000171700,,,,,,,1.31105033059e-06,0.0056452672936700005,,,,,3.12392320175e-06,RGS19
120,ENSG00000171703,,,,,,,0.0033485082414,0.0017940442655,,0.00485609348428,0.00026995662499400004,,5.6027955763e-05,TCEA2
121,ENSG00000172830,,,,,,,,,,0.0030204400189200002,,,,SSH3
122,ENSG00000172922,0.00171777354146,,,0.004915837777279999,,,,,,,,0.00581253296754,,RNASEH2C
123,ENSG00000172977,0.00171777354146,6.44844525964e-06,,2.4547003402e-07,0.0033872560557199997,,,,1.3227891667e-07,9.00921834127e-07,1.8970824621e-07,5.18177779523e-05,0.00832292649886,KAT5
124,ENSG00000173207,,2.05946951477e-05,0.000277358397459,1.5808430394200002e-07,,0.0033144555960799996,,,,7.58884693093e-07,5.406647686850001e-11,1.03674697113e-05,,CKS1B
125,ENSG00000174373,,,,,,,1.48264228611e-27,1.20343559596e-27,,0.000181262089523,,0.0012035775906400002,3.01462699552e-37,RALGAPA1
126,ENSG00000175104,,,,,,,,,0.00065366318103,,,0.0038187730311,,TRAF6
127,ENSG00000175467,,,,,,,0.00806743400034,,,,,,,SART1
128,ENSG00000177469,7.11209886121e-05,7.293900396410002e-19,3.85070454525e-07,8.46724855343e-31,,,,,,3.12537923356e-22,2.0935373806799997e-34,,,CAVIN1
129,ENSG00000178096,,,,,,,,,,,,,0.00185744367919,BOLA1
130,ENSG00000181915,,1.8522818565999998e-07,,0.00012067152775,,,,,1.3346277013e-09,2.67945331409e-06,0.00336344347679,0.007644337716579999,,ADO
131,ENSG00000184260,,,,,,,,,,,,,0.00185744367919,HIST2H2AC
132,ENSG00000184678,,,,,,,,,,,,,0.00185744367919,HIST2H2BE
133,ENSG00000188643,,0.00762961856573,,0.0032039359866799996,,,,,,,0.00319352684985,,,S100A16
134,ENSG00000189334,,0.00762961856573,,0.0032039359866799996,,,,,,,0.00319352684985,,,S100A14
135,ENSG00000196421,,,,,0.00044388203428,,,,,,,1.60533079754e-05,0.000358564762443,C20orf204
136,ENSG00000196605,,,,,0.00449113416346,,,,,,,0.00156577863174,,ZNF846
137,ENSG00000196700,,,,,,,,,,,,,0.0011337666472400001,ZNF512B
138,ENSG00000196754,,0.000204966693764,,,,,,,,0.00022518655381599997,,,,S100A2
139,ENSG00000197208,,,,0.0033751082252,,,,,,,,,,SLC22A4
140,ENSG00000197375,,,,,,,,0.0005310285160799999,,,,,0.000170656425637,SLC22A5
141,ENSG00000197457,0.0038934473948300003,0.0046802380487499995,1.0,1.0,1.0,1.0,,,1.0,3.6901420468e-05,0.000478119719443,1.0,,STMN3
142,ENSG00000197622,0.00821414689068,9.19584765194e-05,,,,,9.987559233489999e-06,0.00792248164329,,9.03914808305e-05,0.00163638218195,0.00571296766144,2.2750264639099997e-08,CDC42SE1
143,ENSG00000198276,,,,,,,2.1661074737e-15,3.12626661715e-29,,0.00191941698053,,,2.73553696803e-26,UCKL1
